productid,product_name,year_month,inventory_level,sales_units,storage_cost_pln_per_unit_month,shelf_life_months,lead_time_months,safety_stock_months,price_pln_per_unit,plan_2023_units,plan_2024_units,plan_2025_units,plan_2023_pln,plan_2024_pln,plan_2025_pln,price_pln_per_unit_plan,date
P125,Product 125,202512,51.0,140.0,0.7,14,3,0.6,57.87,1210,901,1019,70022.7,52140.87,58969.53,57.87,2025-12-01
P126,Product 126,202301,183.0,42.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2023-01-01
P126,Product 126,202302,135.0,48.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2023-02-01
P126,Product 126,202303,97.0,38.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2023-03-01
P126,Product 126,202304,64.0,33.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2023-04-01
P126,Product 126,202305,36.0,28.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2023-05-01
P126,Product 126,202306,230.0,39.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2023-06-01
P126,Product 126,202307,191.0,39.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2023-07-01
P126,Product 126,202308,158.0,33.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2023-08-01
P126,Product 126,202309,112.0,46.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2023-09-01
P126,Product 126,202310,79.0,33.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2023-10-01
P126,Product 126,202311,38.0,41.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2023-11-01
P126,Product 126,202312,268.0,52.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2023-12-01
P126,Product 126,202401,227.0,41.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2024-01-01
P126,Product 126,202402,179.0,48.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2024-02-01
P126,Product 126,202403,132.0,47.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2024-03-01
P126,Product 126,202404,97.0,35.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2024-04-01
P126,Product 126,202405,62.0,35.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2024-05-01
P126,Product 126,202406,21.0,41.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2024-06-01
P126,Product 126,202407,249.0,35.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2024-07-01
P126,Product 126,202408,222.0,27.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2024-08-01
P126,Product 126,202409,195.0,27.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2024-09-01
P126,Product 126,202410,150.0,45.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2024-10-01
P126,Product 126,202411,111.0,39.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2024-11-01
P126,Product 126,202412,58.0,53.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2024-12-01
P126,Product 126,202501,6.0,52.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2025-01-01
P126,Product 126,202502,295.0,50.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2025-02-01
P126,Product 126,202503,254.0,41.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2025-03-01
P126,Product 126,202504,230.0,24.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2025-04-01
P126,Product 126,202505,194.0,36.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2025-05-01
P126,Product 126,202506,159.0,35.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2025-06-01
P126,Product 126,202507,120.0,39.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2025-07-01
P126,Product 126,202508,85.0,35.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2025-08-01
P126,Product 126,202509,56.0,29.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2025-09-01
P126,Product 126,202510,20.0,36.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2025-10-01
P126,Product 126,202511,212.0,44.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2025-11-01
P126,Product 126,202512,179.0,33.0,1.32,17,3,0.5,52.08,496,417,340,25831.68,21717.36,17707.2,52.08,2025-12-01
P127,Product 127,202301,533.0,168.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2023-01-01
P127,Product 127,202302,371.0,162.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2023-02-01
P127,Product 127,202303,247.0,124.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2023-03-01
P127,Product 127,202304,146.0,101.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2023-04-01
P127,Product 127,202305,0.0,146.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2023-05-01
P127,Product 127,202306,992.0,118.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2023-06-01
P127,Product 127,202307,900.0,92.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2023-07-01
P127,Product 127,202308,710.0,190.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2023-08-01
P127,Product 127,202309,572.0,138.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2023-09-01
P127,Product 127,202310,509.0,63.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2023-10-01
P127,Product 127,202311,411.0,98.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2023-11-01
P127,Product 127,202312,332.0,79.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2023-12-01
P127,Product 127,202401,212.0,120.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2024-01-01
P127,Product 127,202402,0.0,212.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2024-02-01
P127,Product 127,202403,973.0,162.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2024-03-01
P127,Product 127,202404,848.0,125.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2024-04-01
P127,Product 127,202405,726.0,122.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2024-05-01
P127,Product 127,202406,632.0,94.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2024-06-01
P127,Product 127,202407,549.0,83.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2024-07-01
P127,Product 127,202408,435.0,114.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2024-08-01
P127,Product 127,202409,329.0,106.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2024-09-01
P127,Product 127,202410,329.0,0.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2024-10-01
P127,Product 127,202411,252.0,77.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2024-11-01
P127,Product 127,202412,90.0,162.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2024-12-01
P127,Product 127,202501,564.0,166.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2025-01-01
P127,Product 127,202502,397.0,167.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2025-02-01
P127,Product 127,202503,266.0,131.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2025-03-01
P127,Product 127,202504,266.0,0.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2025-04-01
P127,Product 127,202505,0.0,266.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2025-05-01
P127,Product 127,202506,1511.0,311.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2025-06-01
P127,Product 127,202507,1377.0,134.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2025-07-01
P127,Product 127,202508,1237.0,140.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2025-08-01
P127,Product 127,202509,1164.0,73.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2025-09-01
P127,Product 127,202510,902.0,262.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2025-10-01
P127,Product 127,202511,803.0,99.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2025-11-01
P127,Product 127,202512,202.0,601.0,1.03,9,3,0.9,32.67,1209,1120,1921,39498.03,36590.4,62759.07,32.67,2025-12-01
P128,Product 128,202301,466.0,114.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2023-01-01
P128,Product 128,202302,390.0,76.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2023-02-01
P128,Product 128,202303,289.0,101.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2023-03-01
P128,Product 128,202304,181.0,108.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2023-04-01
P128,Product 128,202305,85.0,96.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2023-05-01
P128,Product 128,202306,685.0,116.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2023-06-01
P128,Product 128,202307,564.0,121.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2023-07-01
P128,Product 128,202308,444.0,120.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2023-08-01
P128,Product 128,202309,353.0,91.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2023-09-01
P128,Product 128,202310,283.0,70.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2023-10-01
P128,Product 128,202311,187.0,96.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2023-11-01
P128,Product 128,202312,89.0,98.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2023-12-01
P128,Product 128,202401,628.0,83.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2024-01-01
P128,Product 128,202402,518.0,110.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2024-02-01
P128,Product 128,202403,433.0,85.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2024-03-01
P128,Product 128,202404,329.0,104.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2024-04-01
P128,Product 128,202405,213.0,116.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2024-05-01
P128,Product 128,202406,124.0,89.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2024-06-01
P128,Product 128,202407,0.0,124.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2024-07-01
P128,Product 128,202408,717.0,76.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2024-08-01
P128,Product 128,202409,609.0,108.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2024-09-01
P128,Product 128,202410,526.0,83.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2024-10-01
P128,Product 128,202411,431.0,95.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2024-11-01
P128,Product 128,202412,320.0,111.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2024-12-01
P128,Product 128,202501,218.0,102.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2025-01-01
P128,Product 128,202502,116.0,102.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2025-02-01
P128,Product 128,202503,747.0,108.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2025-03-01
P128,Product 128,202504,659.0,88.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2025-04-01
P128,Product 128,202505,545.0,114.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2025-05-01
P128,Product 128,202506,422.0,123.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2025-06-01
P128,Product 128,202507,310.0,112.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2025-07-01
P128,Product 128,202508,183.0,127.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2025-08-01
P128,Product 128,202509,89.0,94.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2025-09-01
P128,Product 128,202510,764.0,104.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2025-10-01
P128,Product 128,202511,688.0,76.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2025-11-01
P128,Product 128,202512,573.0,115.0,1.76,17,1,1.4,97.54,1227,1119,965,119681.58,109147.26,94126.1,97.54,2025-12-01
P129,Product 129,202301,308.0,80.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2023-01-01
P129,Product 129,202302,232.0,76.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2023-02-01
P129,Product 129,202303,147.0,85.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2023-03-01
P129,Product 129,202304,40.0,107.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2023-04-01
P129,Product 129,202305,396.0,94.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2023-05-01
P129,Product 129,202306,284.0,112.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2023-06-01
P129,Product 129,202307,190.0,94.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2023-07-01
P129,Product 129,202308,60.0,130.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2023-08-01
P129,Product 129,202309,525.0,97.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2023-09-01
P129,Product 129,202310,447.0,78.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2023-10-01
P129,Product 129,202311,349.0,98.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2023-11-01
P129,Product 129,202312,256.0,93.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2023-12-01
P129,Product 129,202401,164.0,92.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2024-01-01
P129,Product 129,202402,68.0,96.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2024-02-01
P129,Product 129,202403,464.0,75.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2024-03-01
P129,Product 129,202404,368.0,96.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2024-04-01
P129,Product 129,202405,269.0,99.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2024-05-01
P129,Product 129,202406,111.0,158.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2024-06-01
P129,Product 129,202407,0.0,111.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2024-07-01
P129,Product 129,202408,488.0,150.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2024-08-01
P129,Product 129,202409,387.0,101.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2024-09-01
P129,Product 129,202410,278.0,109.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2024-10-01
P129,Product 129,202411,147.0,131.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2024-11-01
P129,Product 129,202412,46.0,101.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2024-12-01
P129,Product 129,202501,528.0,88.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2025-01-01
P129,Product 129,202502,428.0,100.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2025-02-01
P129,Product 129,202503,323.0,105.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2025-03-01
P129,Product 129,202504,233.0,90.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2025-04-01
P129,Product 129,202505,131.0,102.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2025-05-01
P129,Product 129,202506,0.0,131.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2025-06-01
P129,Product 129,202507,372.0,177.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2025-07-01
P129,Product 129,202508,225.0,147.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2025-08-01
P129,Product 129,202509,110.0,115.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2025-09-01
P129,Product 129,202510,25.0,85.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2025-10-01
P129,Product 129,202511,523.0,82.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2025-11-01
P129,Product 129,202512,440.0,83.0,0.32,22,1,0.8,25.31,1000,1061,1038,25310.0,26853.91,26271.78,25.31,2025-12-01
P130,Product 130,202301,79.0,31.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2023-01-01
P130,Product 130,202302,53.0,26.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2023-02-01
P130,Product 130,202303,27.0,26.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2023-03-01
P130,Product 130,202304,107.0,33.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2023-04-01
P130,Product 130,202305,72.0,35.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2023-05-01
P130,Product 130,202306,45.0,27.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2023-06-01
P130,Product 130,202307,31.0,14.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2023-07-01
P130,Product 130,202308,110.0,24.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2023-08-01
P130,Product 130,202309,88.0,22.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2023-09-01
P130,Product 130,202310,51.0,37.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2023-10-01
P130,Product 130,202311,22.0,29.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2023-11-01
P130,Product 130,202312,117.0,25.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2023-12-01
P130,Product 130,202401,79.0,38.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2024-01-01
P130,Product 130,202402,55.0,24.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2024-02-01
P130,Product 130,202403,24.0,31.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2024-03-01
P130,Product 130,202404,124.0,26.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2024-04-01
P130,Product 130,202405,101.0,23.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2024-05-01
P130,Product 130,202406,75.0,26.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2024-06-01
P130,Product 130,202407,39.0,36.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2024-07-01
P130,Product 130,202408,10.0,29.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2024-08-01
P130,Product 130,202409,99.0,34.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2024-09-01
P130,Product 130,202410,71.0,28.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2024-10-01
P130,Product 130,202411,44.0,27.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2024-11-01
P130,Product 130,202412,15.0,29.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2024-12-01
P130,Product 130,202501,93.0,35.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2025-01-01
P130,Product 130,202502,65.0,28.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2025-02-01
P130,Product 130,202503,39.0,26.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2025-03-01
P130,Product 130,202504,15.0,24.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2025-04-01
P130,Product 130,202505,93.0,28.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2025-05-01
P130,Product 130,202506,69.0,24.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2025-06-01
P130,Product 130,202507,29.0,40.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2025-07-01
P130,Product 130,202508,122.0,32.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2025-08-01
P130,Product 130,202509,98.0,24.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2025-09-01
P130,Product 130,202510,65.0,33.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2025-10-01
P130,Product 130,202511,37.0,28.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2025-11-01
P130,Product 130,202512,6.0,31.0,0.8,18,1,1.2,25.75,250,400,317,6437.5,10300.0,8162.75,25.75,2025-12-01
P131,Product 131,202301,447.0,88.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2023-01-01
P131,Product 131,202302,366.0,81.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2023-02-01
P131,Product 131,202303,270.0,96.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2023-03-01
P131,Product 131,202304,172.0,98.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2023-04-01
P131,Product 131,202305,61.0,111.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2023-05-01
P131,Product 131,202306,687.0,87.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2023-06-01
P131,Product 131,202307,573.0,114.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2023-07-01
P131,Product 131,202308,437.0,136.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2023-08-01
P131,Product 131,202309,354.0,83.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2023-09-01
P131,Product 131,202310,255.0,99.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2023-10-01
P131,Product 131,202311,169.0,86.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2023-11-01
P131,Product 131,202312,96.0,73.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2023-12-01
P131,Product 131,202401,18.0,78.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2024-01-01
P131,Product 131,202402,487.0,87.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2024-02-01
P131,Product 131,202403,410.0,77.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2024-03-01
P131,Product 131,202404,312.0,98.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2024-04-01
P131,Product 131,202405,213.0,99.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2024-05-01
P131,Product 131,202406,110.0,103.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2024-06-01
P131,Product 131,202407,23.0,87.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2024-07-01
P131,Product 131,202408,592.0,111.0,1.0,10,2,1.6,39.79,1157,1189,1043,46037.03,47310.31,41500.97,39.79,2024-08-01
