productid,product_name,year_month,inventory_level,sales_units,storage_cost_pln_per_unit_month,shelf_life_months,lead_time_months,safety_stock_months,price_pln_per_unit,plan_2023_units,plan_2024_units,plan_2025_units,plan_2023_pln,plan_2024_pln,plan_2025_pln,price_pln_per_unit_plan,date,year,monthly_revenue,inventory_carrying_cost,annual_sales,average_inventory,average_monthly_demand,excess_inventory,inventory_turnover,lead_time_demand,reorder_point,expiration_risk
P132,Product 132,202305,289.0,49.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2023-05-01,2023,1317.12,262.99,1080.0,266.0,90.0,240.0,4.06015037593985,270.0,245.0,6451.2
P132,Product 132,202306,226.0,63.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2023-06-01,2023,1693.44,205.66,1080.0,266.0,90.0,163.0,4.06015037593985,270.0,245.0,4381.44
P132,Product 132,202307,88.0,138.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2023-07-01,2023,3709.44,80.08,1080.0,266.0,90.0,-50.0,4.06015037593985,270.0,245.0,-1344.0
P132,Product 132,202308,15.0,73.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2023-08-01,2023,1962.24,13.65,1080.0,266.0,90.0,-58.0,4.06015037593985,270.0,245.0,-1559.04
P132,Product 132,202309,506.0,61.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2023-09-01,2023,1639.68,460.46,1080.0,266.0,90.0,445.0,4.06015037593985,270.0,245.0,11961.6
P132,Product 132,202310,452.0,54.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2023-10-01,2023,1451.52,411.32,1080.0,266.0,90.0,398.0,4.06015037593985,270.0,245.0,10698.24
P132,Product 132,202311,371.0,81.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2023-11-01,2023,2177.28,337.61,1080.0,266.0,90.0,290.0,4.06015037593985,270.0,245.0,7795.2
P132,Product 132,202312,268.0,103.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2023-12-01,2023,2768.64,243.88,1080.0,266.0,90.0,165.0,4.06015037593985,270.0,245.0,4435.2
P132,Product 132,202401,175.0,93.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2024-01-01,2024,2499.84,159.25,1215.0,323.0,101.0,82.0,3.761609907120743,303.0,275.0,2204.16
P132,Product 132,202402,114.0,61.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2024-02-01,2024,1639.68,103.74,1215.0,323.0,101.0,53.0,3.761609907120743,303.0,275.0,1424.64
P132,Product 132,202403,0.0,114.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2024-03-01,2024,3064.32,0.0,1215.0,323.0,101.0,-114.0,3.761609907120743,303.0,275.0,-3064.32
P132,Product 132,202404,623.0,71.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2024-04-01,2024,1908.48,566.93,1215.0,323.0,101.0,552.0,3.761609907120743,303.0,275.0,14837.76
P132,Product 132,202405,550.0,73.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2024-05-01,2024,1962.24,500.5,1215.0,323.0,101.0,477.0,3.761609907120743,303.0,275.0,12821.76
P132,Product 132,202406,516.0,34.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2024-06-01,2024,913.92,469.56,1215.0,323.0,101.0,482.0,3.761609907120743,303.0,275.0,12956.16
P132,Product 132,202407,421.0,95.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2024-07-01,2024,2553.6,383.11,1215.0,323.0,101.0,326.0,3.761609907120743,303.0,275.0,8762.88
P132,Product 132,202408,149.0,272.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2024-08-01,2024,7311.36,135.59,1215.0,323.0,101.0,-123.0,3.761609907120743,303.0,275.0,-3306.24
P132,Product 132,202409,94.0,55.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2024-09-01,2024,1478.4,85.54,1215.0,323.0,101.0,39.0,3.761609907120743,303.0,275.0,1048.32
P132,Product 132,202410,19.0,75.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2024-10-01,2024,2016.0,17.29,1215.0,323.0,101.0,-56.0,3.761609907120743,303.0,275.0,-1505.28
P132,Product 132,202411,656.0,170.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2024-11-01,2024,4569.6,596.96,1215.0,323.0,101.0,486.0,3.761609907120743,303.0,275.0,13063.68
P132,Product 132,202412,554.0,102.0,0.91,21,3,1.1,26.88,1080,1216,1137,29030.4,32686.08,30562.56,26.88,2024-12-01,2024,2741.76,504.14,1215.0,323.0,101.0,452.0,3.761609907120743,303.0,275.0,12149.76
P133,Product 133,202301,500.0,111.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2023-01-01,2023,1597.29,255.0,1528.0,458.0,127.0,389.0,3.336244541484716,381.0,544.0,5597.71
P133,Product 133,202302,380.0,120.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2023-02-01,2023,1726.8,193.8,1528.0,458.0,127.0,260.0,3.336244541484716,381.0,544.0,3741.4
P133,Product 133,202303,291.0,89.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2023-03-01,2023,1280.71,148.41,1528.0,458.0,127.0,202.0,3.336244541484716,381.0,544.0,2906.78
P133,Product 133,202304,163.0,128.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2023-04-01,2023,1841.92,83.13,1528.0,458.0,127.0,35.0,3.336244541484716,381.0,544.0,503.65
P133,Product 133,202305,29.0,134.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2023-05-01,2023,1928.26,14.79,1528.0,458.0,127.0,-105.0,3.336244541484716,381.0,544.0,-1510.95
P133,Product 133,202306,605.0,128.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2023-06-01,2023,1841.92,308.55,1528.0,458.0,127.0,477.0,3.336244541484716,381.0,544.0,6864.030000000001
P133,Product 133,202307,410.0,195.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2023-07-01,2023,2806.05,209.1,1528.0,458.0,127.0,215.0,3.336244541484716,381.0,544.0,3093.85
P133,Product 133,202308,243.0,167.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2023-08-01,2023,2403.13,123.93,1528.0,458.0,127.0,76.0,3.336244541484716,381.0,544.0,1093.64
P133,Product 133,202309,89.0,154.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2023-09-01,2023,2216.06,45.39,1528.0,458.0,127.0,-65.0,3.336244541484716,381.0,544.0,-935.35
P133,Product 133,202310,1025.0,101.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2023-10-01,2023,1453.39,522.75,1528.0,458.0,127.0,924.0,3.336244541484716,381.0,544.0,13296.36
P133,Product 133,202311,942.0,83.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2023-11-01,2023,1194.37,480.42,1528.0,458.0,127.0,859.0,3.336244541484716,381.0,544.0,12361.01
P133,Product 133,202312,824.0,118.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2023-12-01,2023,1698.02,420.24,1528.0,458.0,127.0,706.0,3.336244541484716,381.0,544.0,10159.34
P133,Product 133,202401,703.0,121.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2024-01-01,2024,1741.19,358.53,1666.0,380.0,139.0,582.0,4.38421052631579,417.0,596.0,8374.98
P133,Product 133,202402,556.0,147.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2024-02-01,2024,2115.33,283.56,1666.0,380.0,139.0,409.0,4.38421052631579,417.0,596.0,5885.51
P133,Product 133,202403,453.0,103.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2024-03-01,2024,1482.17,231.03,1666.0,380.0,139.0,350.0,4.38421052631579,417.0,596.0,5036.5
P133,Product 133,202404,332.0,121.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2024-04-01,2024,1741.19,169.32,1666.0,380.0,139.0,211.0,4.38421052631579,417.0,596.0,3036.29
P133,Product 133,202405,186.0,146.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2024-05-01,2024,2100.94,94.86,1666.0,380.0,139.0,40.0,4.38421052631579,417.0,596.0,575.6
P133,Product 133,202406,12.0,174.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2024-06-01,2024,2503.86,6.12,1666.0,380.0,139.0,-162.0,4.38421052631579,417.0,596.0,-2331.1800000000003
P133,Product 133,202407,724.0,174.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2024-07-01,2024,2503.86,369.24,1666.0,380.0,139.0,550.0,4.38421052631579,417.0,596.0,7914.5
P133,Product 133,202408,590.0,134.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2024-08-01,2024,1928.26,300.9,1666.0,380.0,139.0,456.0,4.38421052631579,417.0,596.0,6561.84
P133,Product 133,202409,445.0,145.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2024-09-01,2024,2086.55,226.95,1666.0,380.0,139.0,300.0,4.38421052631579,417.0,596.0,4317.0
P133,Product 133,202410,332.0,113.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2024-10-01,2024,1626.07,169.32,1666.0,380.0,139.0,219.0,4.38421052631579,417.0,596.0,3151.4100000000003
P133,Product 133,202411,179.0,153.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2024-11-01,2024,2201.67,91.29,1666.0,380.0,139.0,26.0,4.38421052631579,417.0,596.0,374.14
P133,Product 133,202412,44.0,135.0,0.51,12,3,0.7,14.39,1821,1618,1441,26204.19,23283.02,20735.99,14.39,2024-12-01,2024,1942.65,22.44,1666.0,380.0,139.0,-91.0,4.38421052631579,417.0,596.0,-1309.49
P134,Product 134,202301,1096.0,185.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2023-01-01,2023,12796.45,920.64,2309.0,757.0,192.0,911.0,3.050198150594452,192.0,160.0,63013.87
P134,Product 134,202302,910.0,186.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2023-02-01,2023,12865.62,764.4,2309.0,757.0,192.0,724.0,3.050198150594452,192.0,160.0,50079.08
P134,Product 134,202303,697.0,213.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2023-03-01,2023,14733.21,585.48,2309.0,757.0,192.0,484.0,3.050198150594452,192.0,160.0,33478.28
P134,Product 134,202304,561.0,136.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2023-04-01,2023,9407.12,471.24,2309.0,757.0,192.0,425.0,3.050198150594452,192.0,160.0,29397.25
P134,Product 134,202305,385.0,176.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2023-05-01,2023,12173.92,323.4,2309.0,757.0,192.0,209.0,3.050198150594452,192.0,160.0,14456.53
P134,Product 134,202306,174.0,211.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2023-06-01,2023,14594.87,146.16,2309.0,757.0,192.0,-37.0,3.050198150594452,192.0,160.0,-2559.29
P134,Product 134,202307,1373.0,200.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2023-07-01,2023,13834.0,1153.32,2309.0,757.0,192.0,1173.0,3.050198150594452,192.0,160.0,81136.41
P134,Product 134,202308,1192.0,181.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2023-08-01,2023,12519.77,1001.28,2309.0,757.0,192.0,1011.0,3.050198150594452,192.0,160.0,69930.87
P134,Product 134,202309,970.0,222.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2023-09-01,2023,15355.74,814.8,2309.0,757.0,192.0,748.0,3.050198150594452,192.0,160.0,51739.16
P134,Product 134,202310,777.0,193.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2023-10-01,2023,13349.81,652.68,2309.0,757.0,192.0,584.0,3.050198150594452,192.0,160.0,40395.28
P134,Product 134,202311,575.0,202.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2023-11-01,2023,13972.34,483.0,2309.0,757.0,192.0,373.0,3.050198150594452,192.0,160.0,25800.41
P134,Product 134,202312,371.0,204.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2023-12-01,2023,14110.68,311.64,2309.0,757.0,192.0,167.0,3.050198150594452,192.0,160.0,11551.39
P134,Product 134,202401,100.0,271.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2024-01-01,2024,18745.07,84.0,2452.0,876.0,204.0,-171.0,2.799086757990868,204.0,170.0,-11828.07
P134,Product 134,202402,1644.0,265.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2024-02-01,2024,18330.05,1380.96,2452.0,876.0,204.0,1379.0,2.799086757990868,204.0,170.0,95385.43
P134,Product 134,202403,1437.0,207.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2024-03-01,2024,14318.19,1207.08,2452.0,876.0,204.0,1230.0,2.799086757990868,204.0,170.0,85079.1
P134,Product 134,202404,1242.0,195.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2024-04-01,2024,13488.15,1043.28,2452.0,876.0,204.0,1047.0,2.799086757990868,204.0,170.0,72420.99
P134,Product 134,202405,1052.0,190.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2024-05-01,2024,13142.3,883.68,2452.0,876.0,204.0,862.0,2.799086757990868,204.0,170.0,59624.54
P134,Product 134,202406,865.0,187.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2024-06-01,2024,12934.79,726.6,2452.0,876.0,204.0,678.0,2.799086757990868,204.0,170.0,46897.26
P134,Product 134,202407,683.0,182.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2024-07-01,2024,12588.94,573.72,2452.0,876.0,204.0,501.0,2.799086757990868,204.0,170.0,34654.17
P134,Product 134,202408,482.0,201.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2024-08-01,2024,13903.17,404.88,2452.0,876.0,204.0,281.0,2.799086757990868,204.0,170.0,19436.77
P134,Product 134,202409,316.0,166.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2024-09-01,2024,11482.22,265.44,2452.0,876.0,204.0,150.0,2.799086757990868,204.0,170.0,10375.5
P134,Product 134,202410,151.0,165.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2024-10-01,2024,11413.05,126.84,2452.0,876.0,204.0,-14.0,2.799086757990868,204.0,170.0,-968.38
P134,Product 134,202411,1397.0,175.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2024-11-01,2024,12104.75,1173.48,2452.0,876.0,204.0,1222.0,2.799086757990868,204.0,170.0,84525.74
P134,Product 134,202412,1149.0,248.0,0.84,12,1,1.2,69.17,2340,2811,2337,161857.8,194436.87,161650.29,69.17,2024-12-01,2024,17154.16,965.16,2452.0,876.0,204.0,901.0,2.799086757990868,204.0,170.0,62322.17
P135,Product 135,202301,598.0,265.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2023-01-01,2023,8328.95,442.52,2067.0,509.0,172.0,333.0,4.060903732809431,172.0,115.0,10466.19
P135,Product 135,202302,445.0,153.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2023-02-01,2023,4808.79,329.3,2067.0,509.0,172.0,292.0,4.060903732809431,172.0,115.0,9177.56
P135,Product 135,202303,280.0,165.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2023-03-01,2023,5185.95,207.2,2067.0,509.0,172.0,115.0,4.060903732809431,172.0,115.0,3614.45
P135,Product 135,202304,119.0,161.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2023-04-01,2023,5060.23,88.06,2067.0,509.0,172.0,-42.0,4.060903732809431,172.0,115.0,-1320.06
P135,Product 135,202305,888.0,190.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2023-05-01,2023,5971.7,657.12,2067.0,509.0,172.0,698.0,4.060903732809431,172.0,115.0,21938.14
P135,Product 135,202306,756.0,132.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2023-06-01,2023,4148.76,559.44,2067.0,509.0,172.0,624.0,4.060903732809431,172.0,115.0,19612.32
P135,Product 135,202307,575.0,181.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2023-07-01,2023,5688.83,425.5,2067.0,509.0,172.0,394.0,4.060903732809431,172.0,115.0,12383.42
P135,Product 135,202308,435.0,140.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2023-08-01,2023,4400.2,321.9,2067.0,509.0,172.0,295.0,4.060903732809431,172.0,115.0,9271.85
P135,Product 135,202309,259.0,176.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2023-09-01,2023,5531.68,191.66,2067.0,509.0,172.0,83.0,4.060903732809431,172.0,115.0,2608.69
P135,Product 135,202310,77.0,182.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2023-10-01,2023,5720.26,56.98,2067.0,509.0,172.0,-105.0,4.060903732809431,172.0,115.0,-3300.15
P135,Product 135,202311,918.0,157.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2023-11-01,2023,4934.51,679.32,2067.0,509.0,172.0,761.0,4.060903732809431,172.0,115.0,23918.23
P135,Product 135,202312,753.0,165.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2023-12-01,2023,5185.95,557.22,2067.0,509.0,172.0,588.0,4.060903732809431,172.0,115.0,18480.84
P135,Product 135,202401,541.0,212.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2024-01-01,2024,6663.16,400.34,2035.0,480.0,170.0,329.0,4.239583333333333,170.0,113.0,10340.47
P135,Product 135,202402,335.0,206.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2024-02-01,2024,6474.58,247.9,2035.0,480.0,170.0,129.0,4.239583333333333,170.0,113.0,4054.47
P135,Product 135,202403,198.0,137.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2024-03-01,2024,4305.91,146.52,2035.0,480.0,170.0,61.0,4.239583333333333,170.0,113.0,1917.23
P135,Product 135,202404,35.0,163.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2024-04-01,2024,5123.09,25.9,2035.0,480.0,170.0,-128.0,4.239583333333333,170.0,113.0,-4023.04
P135,Product 135,202405,897.0,153.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2024-05-01,2024,4808.79,663.78,2035.0,480.0,170.0,744.0,4.239583333333333,170.0,113.0,23383.92
P135,Product 135,202406,744.0,153.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2024-06-01,2024,4808.79,550.56,2035.0,480.0,170.0,591.0,4.239583333333333,170.0,113.0,18575.13
P135,Product 135,202407,588.0,156.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2024-07-01,2024,4903.08,435.12,2035.0,480.0,170.0,432.0,4.239583333333333,170.0,113.0,13577.76
P135,Product 135,202408,435.0,153.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2024-08-01,2024,4808.79,321.9,2035.0,480.0,170.0,282.0,4.239583333333333,170.0,113.0,8863.26
P135,Product 135,202409,295.0,140.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2024-09-01,2024,4400.2,218.3,2035.0,480.0,170.0,155.0,4.239583333333333,170.0,113.0,4871.65
P135,Product 135,202410,128.0,167.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2024-10-01,2024,5248.81,94.72,2035.0,480.0,170.0,-39.0,4.239583333333333,170.0,113.0,-1225.77
P135,Product 135,202411,913.0,138.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2024-11-01,2024,4337.34,675.62,2035.0,480.0,170.0,775.0,4.239583333333333,170.0,113.0,24358.25
P135,Product 135,202412,656.0,257.0,0.74,9,1,1.5,31.43,1822,1703,1577,57265.46,53525.29,49565.11,31.43,2024-12-01,2024,8077.51,485.44,2035.0,480.0,170.0,399.0,4.239583333333333,170.0,113.0,12540.57
P136,Product 136,202301,377.0,70.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2023-01-01,2023,4461.8,441.09,814.0,319.0,68.0,307.0,2.5517241379310347,136.0,68.0,19568.18
P136,Product 136,202302,325.0,52.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2023-02-01,2023,3314.48,380.25,814.0,319.0,68.0,273.0,2.5517241379310347,136.0,68.0,17401.02
P136,Product 136,202303,252.0,73.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2023-03-01,2023,4653.02,294.84,814.0,319.0,68.0,179.0,2.5517241379310347,136.0,68.0,11409.46
P136,Product 136,202304,166.0,86.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2023-04-01,2023,5481.64,194.22,814.0,319.0,68.0,80.0,2.5517241379310347,136.0,68.0,5099.2
P136,Product 136,202305,96.0,70.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2023-05-01,2023,4461.8,112.32,814.0,319.0,68.0,26.0,2.5517241379310347,136.0,68.0,1657.24
P136,Product 136,202306,576.0,58.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2023-06-01,2023,3696.92,673.92,814.0,319.0,68.0,518.0,2.5517241379310347,136.0,68.0,33017.32
P136,Product 136,202307,508.0,68.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2023-07-01,2023,4334.32,594.36,814.0,319.0,68.0,440.0,2.5517241379310347,136.0,68.0,28045.6
P136,Product 136,202308,448.0,60.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2023-08-01,2023,3824.4,524.16,814.0,319.0,68.0,388.0,2.5517241379310347,136.0,68.0,24731.12
P136,Product 136,202309,365.0,83.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2023-09-01,2023,5290.42,427.05,814.0,319.0,68.0,282.0,2.5517241379310347,136.0,68.0,17974.68
P136,Product 136,202310,305.0,60.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2023-10-01,2023,3824.4,356.85,814.0,319.0,68.0,245.0,2.5517241379310347,136.0,68.0,15616.3
P136,Product 136,202311,243.0,62.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2023-11-01,2023,3951.88,284.31,814.0,319.0,68.0,181.0,2.5517241379310347,136.0,68.0,11536.94
P136,Product 136,202312,171.0,72.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2023-12-01,2023,4589.28,200.07,814.0,319.0,68.0,99.0,2.5517241379310347,136.0,68.0,6310.26
P136,Product 136,202401,84.0,87.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2024-01-01,2024,5545.38,98.28,813.0,321.0,68.0,-3.0,2.532710280373832,136.0,68.0,-191.22
P136,Product 136,202402,542.0,63.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2024-02-01,2024,4015.62,634.14,813.0,321.0,68.0,479.0,2.532710280373832,136.0,68.0,30531.460000000003
P136,Product 136,202403,471.0,71.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2024-03-01,2024,4525.54,551.07,813.0,321.0,68.0,400.0,2.532710280373832,136.0,68.0,25496.0
P136,Product 136,202404,402.0,69.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2024-04-01,2024,4398.06,470.34,813.0,321.0,68.0,333.0,2.532710280373832,136.0,68.0,21225.42
P136,Product 136,202405,332.0,70.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2024-05-01,2024,4461.8,388.44,813.0,321.0,68.0,262.0,2.532710280373832,136.0,68.0,16699.88
P136,Product 136,202406,282.0,50.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2024-06-01,2024,3187.0,329.94,813.0,321.0,68.0,232.0,2.532710280373832,136.0,68.0,14787.68
P136,Product 136,202407,223.0,59.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2024-07-01,2024,3760.66,260.91,813.0,321.0,68.0,164.0,2.532710280373832,136.0,68.0,10453.36
P136,Product 136,202408,157.0,66.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2024-08-01,2024,4206.84,183.69,813.0,321.0,68.0,91.0,2.532710280373832,136.0,68.0,5800.34
P136,Product 136,202409,78.0,79.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2024-09-01,2024,5035.46,91.26,813.0,321.0,68.0,-1.0,2.532710280373832,136.0,68.0,-63.74
P136,Product 136,202410,488.0,69.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2024-10-01,2024,4398.06,570.96,813.0,321.0,68.0,419.0,2.532710280373832,136.0,68.0,26707.06
P136,Product 136,202411,430.0,58.0,1.17,9,2,2.0,63.74,699,799,959,44554.26,50928.26,61126.66,63.74,2024-11-01,2024,3696.92,503.1,813.0,321.0,68.0,372.0,2.532710280373832,136.0,68.0,23711.28
