productid,product_name,year_month,inventory_level,sales_units,storage_cost_pln_per_unit_month,shelf_life_months,lead_time_months,safety_stock_months,price_pln_per_unit,plan_2023_units,plan_2024_units,plan_2025_units,plan_2023_pln,plan_2024_pln,plan_2025_pln,price_pln_per_unit_plan,date,year,year_month_numeric,monthly_revenue,inventory_carrying_cost,annual_sales,average_inventory,average_monthly_demand,excess_inventory,inventory_turnover,lead_time_demand,reorder_point,expiration_risk
P162,Product 162,202306,40.0,95.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2023-06-01,2023,202306,1423.1,9.6,,,,-55.0,,,,-823.9
P162,Product 162,202307,274.0,95.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2023-07-01,2023,202307,1423.1,65.76,,,,179.0,,,,2681.42
P162,Product 162,202308,195.0,79.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2023-08-01,2023,202308,1183.42,46.8,,,,116.0,,,,1737.68
P162,Product 162,202309,122.0,73.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2023-09-01,2023,202309,1093.54,29.28,,,,49.0,,,,734.02
P162,Product 162,202310,71.0,51.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2023-10-01,2023,202310,763.98,17.04,,,,20.0,,,,299.6
P162,Product 162,202311,275.0,68.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2023-11-01,2023,202311,1018.64,66.0,,,,207.0,,,,3100.86
P162,Product 162,202312,216.0,59.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2023-12-01,2023,202312,883.82,51.84,894.0,172.0,74.0,157.0,5.1976744186046515,148.0,211.0,2351.86
P162,Product 162,202401,142.0,74.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2024-01-01,2024,202401,1108.52,34.08,886.0,170.0,74.0,68.0,5.211764705882353,148.0,211.0,1018.64
P162,Product 162,202402,65.0,77.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2024-02-01,2024,202402,1153.46,15.6,891.0,168.0,74.0,-12.0,5.303571428571429,148.0,211.0,-179.76
P162,Product 162,202403,297.0,50.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2024-03-01,2024,202403,749.0,71.28,871.0,169.0,73.0,247.0,5.153846153846154,146.0,209.0,3700.06
P162,Product 162,202404,242.0,55.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2024-04-01,2024,202404,823.9,58.08,842.0,173.0,70.0,187.0,4.867052023121388,140.0,200.0,2801.26
P162,Product 162,202405,180.0,62.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2024-05-01,2024,202405,928.76,43.2,838.0,177.0,70.0,118.0,4.734463276836158,140.0,200.0,1767.64
P162,Product 162,202406,103.0,77.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2024-06-01,2024,202406,1153.46,24.72,820.0,182.0,68.0,26.0,4.5054945054945055,136.0,194.0,389.48
P162,Product 162,202407,1.0,102.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2024-07-01,2024,202407,1527.96,0.24,827.0,159.0,69.0,-101.0,5.20125786163522,138.0,197.0,-1512.98
P162,Product 162,202408,223.0,102.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2024-08-01,2024,202408,1527.96,53.52,850.0,161.0,71.0,121.0,5.279503105590062,142.0,203.0,1812.5800000000002
P162,Product 162,202409,163.0,60.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2024-09-01,2024,202409,898.8,39.12,837.0,165.0,70.0,103.0,5.072727272727272,140.0,200.0,1542.94
P162,Product 162,202410,94.0,69.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2024-10-01,2024,202410,1033.62,22.56,855.0,167.0,71.0,25.0,5.119760479041916,142.0,203.0,374.5
P162,Product 162,202411,342.0,62.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2024-11-01,2024,202411,928.76,82.08,849.0,172.0,71.0,280.0,4.936046511627907,142.0,203.0,4194.400000000001
P162,Product 162,202412,292.0,50.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2024-12-01,2024,202412,749.0,70.08,840.0,179.0,70.0,242.0,4.692737430167598,140.0,200.0,3625.1600000000003
P162,Product 162,202501,233.0,59.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2025-01-01,2025,202501,883.82,55.92,825.0,186.0,69.0,174.0,4.435483870967742,138.0,197.0,2606.52
P162,Product 162,202502,168.0,65.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2025-02-01,2025,202502,973.7,40.32,813.0,195.0,68.0,103.0,4.1692307692307695,136.0,194.0,1542.94
P162,Product 162,202503,95.0,73.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2025-03-01,2025,202503,1093.54,22.8,836.0,178.0,70.0,22.0,4.696629213483146,140.0,200.0,329.56
P162,Product 162,202504,283.0,77.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2025-04-01,2025,202504,1153.46,67.92,858.0,181.0,72.0,206.0,4.740331491712707,144.0,206.0,3085.88
P162,Product 162,202505,215.0,68.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2025-05-01,2025,202505,1018.64,51.6,864.0,184.0,72.0,147.0,4.695652173913044,144.0,206.0,2202.06
P162,Product 162,202506,120.0,95.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2025-06-01,2025,202506,1423.1,28.8,882.0,186.0,74.0,25.0,4.741935483870968,148.0,211.0,374.5
P162,Product 162,202507,13.0,107.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2025-07-01,2025,202507,1602.86,3.12,887.0,187.0,74.0,-94.0,4.74331550802139,148.0,211.0,-1408.1200000000001
P162,Product 162,202508,246.0,129.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2025-08-01,2025,202508,1932.42,59.04,914.0,189.0,76.0,117.0,4.835978835978836,152.0,217.0,1752.66
P162,Product 162,202509,150.0,96.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2025-09-01,2025,202509,1438.08,36.0,950.0,188.0,79.0,54.0,5.053191489361702,158.0,226.0,808.9200000000001
P162,Product 162,202510,71.0,79.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2025-10-01,2025,202510,1183.42,17.04,960.0,186.0,80.0,-8.0,5.161290322580645,160.0,229.0,-119.84
P162,Product 162,202511,403.0,75.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2025-11-01,2025,202511,1123.5,96.72,973.0,191.0,81.0,328.0,5.0942408376963355,162.0,231.0,4913.4400000000005
P162,Product 162,202512,345.0,58.0,0.24,20,2,0.7,14.98,932,843,784,13961.36,12628.14,11744.32,14.98,2025-12-01,2025,202512,868.84,82.8,981.0,195.0,82.0,287.0,5.030769230769231,164.0,234.0,4299.26
P163,Product 163,202301,989.0,91.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2023-01-01,2023,202301,857.22,197.8,,,,898.0,,,,8459.16
P163,Product 163,202302,744.0,245.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2023-02-01,2023,202302,2307.9,148.8,,,,499.0,,,,4700.58
P163,Product 163,202303,661.0,83.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2023-03-01,2023,202303,781.86,132.2,,,,578.0,,,,5444.76
P163,Product 163,202304,304.0,357.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2023-04-01,2023,202304,3362.94,60.8,,,,-53.0,,,,-499.26
P163,Product 163,202305,120.0,184.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2023-05-01,2023,202305,1733.28,24.0,,,,-64.0,,,,-602.88
P163,Product 163,202306,1457.0,122.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2023-06-01,2023,202306,1149.24,291.4,,,,1335.0,,,,12575.7
P163,Product 163,202307,1457.0,0.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2023-07-01,2023,202307,0.0,291.4,,,,1457.0,,,,13724.94
P163,Product 163,202308,1092.0,365.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2023-08-01,2023,202308,3438.3,218.4,,,,727.0,,,,6848.34
P163,Product 163,202309,1063.0,29.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2023-09-01,2023,202309,273.18,212.6,,,,1034.0,,,,9740.28
P163,Product 163,202310,831.0,232.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2023-10-01,2023,202310,2185.44,166.2,,,,599.0,,,,5642.58
P163,Product 163,202311,690.0,141.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2023-11-01,2023,202311,1328.22,138.0,,,,549.0,,,,5171.58
P163,Product 163,202312,475.0,215.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2023-12-01,2023,202312,2025.3,95.0,2064.0,824.0,172.0,260.0,2.504854368932039,516.0,430.0,2449.2
P163,Product 163,202401,339.0,136.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2024-01-01,2024,202401,1281.12,67.8,2109.0,769.0,176.0,203.0,2.7425227568270483,528.0,440.0,1912.26
P163,Product 163,202402,68.0,271.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2024-02-01,2024,202402,2552.82,13.6,2135.0,713.0,178.0,-203.0,2.994389901823282,534.0,445.0,-1912.26
P163,Product 163,202403,1322.0,199.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2024-03-01,2024,202403,1874.58,264.4,2251.0,768.0,188.0,1123.0,2.9309895833333335,564.0,470.0,10578.66
P163,Product 163,202404,1138.0,184.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2024-04-01,2024,202404,1733.28,227.6,2078.0,838.0,173.0,954.0,2.479713603818616,519.0,432.0,8986.68
P163,Product 163,202405,1043.0,95.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2024-05-01,2024,202405,894.9,208.6,1989.0,915.0,166.0,948.0,2.1737704918032787,498.0,415.0,8930.16
P163,Product 163,202406,811.0,232.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2024-06-01,2024,202406,2185.44,162.2,2099.0,861.0,175.0,579.0,2.437862950058072,525.0,438.0,5454.18
P163,Product 163,202407,514.0,297.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2024-07-01,2024,202407,2797.74,102.8,2396.0,782.0,200.0,217.0,3.0639386189258313,600.0,500.0,2044.1399999999999
P163,Product 163,202408,0.0,514.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2024-08-01,2024,202408,4841.88,0.0,2545.0,691.0,212.0,-514.0,3.683068017366136,636.0,530.0,-4841.88
P163,Product 163,202409,2978.0,177.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2024-09-01,2024,202409,1667.34,595.6,2693.0,851.0,224.0,2801.0,3.1645123384253817,672.0,560.0,26385.42
P163,Product 163,202410,2905.0,73.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2024-10-01,2024,202410,687.66,581.0,2534.0,1024.0,211.0,2832.0,2.474609375,633.0,528.0,26677.44
P163,Product 163,202411,2774.0,131.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2024-11-01,2024,202411,1234.02,554.8,2524.0,1197.0,210.0,2643.0,2.108604845446951,630.0,525.0,24897.06
P163,Product 163,202412,2538.0,236.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2024-12-01,2024,202412,2223.12,507.6,2545.0,1369.0,212.0,2302.0,1.8590211833455077,636.0,530.0,21684.84
P163,Product 163,202501,2299.0,239.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2025-01-01,2025,202501,2251.38,459.8,2648.0,1532.0,221.0,2060.0,1.7284595300261096,663.0,552.0,19405.2
P163,Product 163,202502,1913.0,386.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2025-02-01,2025,202502,3636.12,382.6,2763.0,1686.0,230.0,1527.0,1.6387900355871887,690.0,575.0,14384.34
P163,Product 163,202503,1663.0,250.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2025-03-01,2025,202503,2355.0,332.6,2814.0,1715.0,234.0,1413.0,1.6408163265306122,702.0,585.0,13310.46
P163,Product 163,202504,1591.0,72.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2025-04-01,2025,202504,678.24,318.2,2702.0,1752.0,225.0,1519.0,1.5422374429223744,675.0,562.0,14308.98
P163,Product 163,202505,1389.0,202.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2025-05-01,2025,202505,1902.84,277.8,2809.0,1781.0,234.0,1187.0,1.5772038180797305,702.0,585.0,11181.539999999999
P163,Product 163,202506,1099.0,290.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2025-06-01,2025,202506,2731.8,219.8,2867.0,1805.0,239.0,809.0,1.588365650969529,717.0,598.0,7620.78
P163,Product 163,202507,905.0,194.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2025-07-01,2025,202507,1827.48,181.0,2764.0,1838.0,230.0,711.0,1.5038084874863982,690.0,575.0,6697.62
P163,Product 163,202508,0.0,905.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2025-08-01,2025,202508,8525.1,0.0,3155.0,1838.0,263.0,-905.0,1.7165397170837868,789.0,658.0,-8525.1
P163,Product 163,202509,3222.0,181.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2025-09-01,2025,202509,1705.02,644.4,3159.0,1858.0,263.0,3041.0,1.7002152852529602,789.0,658.0,28646.22
P163,Product 163,202510,3063.0,159.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2025-10-01,2025,202510,1497.78,612.6,3245.0,1871.0,270.0,2904.0,1.734366648850882,810.0,675.0,27355.68
P163,Product 163,202511,2802.0,261.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2025-11-01,2025,202511,2458.62,560.4,3375.0,1874.0,281.0,2541.0,1.8009605122732124,843.0,702.0,23936.22
P163,Product 163,202512,2582.0,220.0,0.2,15,3,1.2,9.42,2285,2450,3437,21524.7,23079.0,32376.54,9.42,2025-12-01,2025,202512,2072.4,516.4,3359.0,1877.0,280.0,2362.0,1.7895578050079914,840.0,700.0,22250.04
P164,Product 164,202301,621.0,118.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2023-01-01,2023,202301,944.0,180.09,,,,503.0,,,,4024.0
P164,Product 164,202302,479.0,142.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2023-02-01,2023,202302,1136.0,138.91,,,,337.0,,,,2696.0
P164,Product 164,202303,303.0,176.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2023-03-01,2023,202303,1408.0,87.87,,,,127.0,,,,1016.0
P164,Product 164,202304,136.0,167.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2023-04-01,2023,202304,1336.0,39.44,,,,-31.0,,,,-248.0
P164,Product 164,202305,0.0,136.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2023-05-01,2023,202305,1088.0,0.0,,,,-136.0,,,,-1088.0
P164,Product 164,202306,882.0,100.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2023-06-01,2023,202306,800.0,255.78,,,,782.0,,,,6256.0
P164,Product 164,202307,762.0,120.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2023-07-01,2023,202307,960.0,220.98,,,,642.0,,,,5136.0
P164,Product 164,202308,639.0,123.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2023-08-01,2023,202308,984.0,185.31,,,,516.0,,,,4128.0
P164,Product 164,202309,484.0,155.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2023-09-01,2023,202309,1240.0,140.36,,,,329.0,,,,2632.0
P164,Product 164,202310,293.0,191.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2023-10-01,2023,202310,1528.0,84.97,,,,102.0,,,,816.0
P164,Product 164,202311,174.0,119.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2023-11-01,2023,202311,952.0,50.46,,,,55.0,,,,440.0
P164,Product 164,202312,49.0,125.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2023-12-01,2023,202312,1000.0,14.21,1672.0,402.0,139.0,-76.0,4.159203980099503,139.0,73.0,-608.0
P164,Product 164,202401,773.0,149.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2024-01-01,2024,202401,1192.0,224.17,1703.0,414.0,142.0,624.0,4.113526570048309,142.0,75.0,4992.0
P164,Product 164,202402,626.0,147.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2024-02-01,2024,202402,1176.0,181.54,1708.0,427.0,142.0,479.0,4.0,142.0,75.0,3832.0
P164,Product 164,202403,507.0,119.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2024-03-01,2024,202403,952.0,147.03,1651.0,444.0,138.0,388.0,3.7184684684684686,138.0,73.0,3104.0
P164,Product 164,202404,364.0,143.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2024-04-01,2024,202404,1144.0,105.56,1627.0,463.0,136.0,221.0,3.514038876889849,136.0,72.0,1768.0
P164,Product 164,202405,193.0,171.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2024-05-01,2024,202405,1368.0,55.97,1662.0,479.0,138.0,22.0,3.4697286012526094,138.0,73.0,176.0
P164,Product 164,202406,89.0,104.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2024-06-01,2024,202406,832.0,25.81,1666.0,413.0,139.0,-15.0,4.033898305084746,139.0,73.0,-120.0
P164,Product 164,202407,799.0,128.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2024-07-01,2024,202407,1024.0,231.71,1674.0,416.0,140.0,671.0,4.024038461538462,140.0,74.0,5368.0
P164,Product 164,202408,668.0,131.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2024-08-01,2024,202408,1048.0,193.72,1682.0,418.0,140.0,537.0,4.023923444976076,140.0,74.0,4296.0
P164,Product 164,202409,501.0,167.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2024-09-01,2024,202409,1336.0,145.29,1694.0,420.0,141.0,334.0,4.033333333333333,141.0,74.0,2672.0
P164,Product 164,202410,360.0,141.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2024-10-01,2024,202410,1128.0,104.4,1644.0,425.0,137.0,219.0,3.868235294117647,137.0,72.0,1752.0
P164,Product 164,202411,236.0,124.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2024-11-01,2024,202411,992.0,68.44,1649.0,430.0,137.0,112.0,3.8348837209302324,137.0,72.0,896.0
P164,Product 164,202412,136.0,100.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2024-12-01,2024,202412,800.0,39.44,1624.0,438.0,135.0,36.0,3.7077625570776256,135.0,71.0,288.0
P164,Product 164,202501,18.0,118.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2025-01-01,2025,202501,944.0,5.22,1593.0,375.0,133.0,-100.0,4.248,133.0,70.0,-800.0
P164,Product 164,202502,589.0,116.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2025-02-01,2025,202502,928.0,170.81,1562.0,372.0,130.0,473.0,4.198924731182796,130.0,68.0,3784.0
P164,Product 164,202503,481.0,108.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2025-03-01,2025,202503,864.0,139.49,1551.0,370.0,129.0,373.0,4.191891891891892,129.0,68.0,2984.0
P164,Product 164,202504,368.0,113.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2025-04-01,2025,202504,904.0,106.72,1521.0,370.0,127.0,255.0,4.110810810810811,127.0,67.0,2040.0
P164,Product 164,202505,228.0,140.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2025-05-01,2025,202505,1120.0,66.12,1490.0,373.0,124.0,88.0,3.994638069705094,124.0,65.0,704.0
P164,Product 164,202506,98.0,130.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2025-06-01,2025,202506,1040.0,28.42,1516.0,374.0,126.0,-32.0,4.053475935828877,126.0,66.0,-256.0
P164,Product 164,202507,753.0,112.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2025-07-01,2025,202507,896.0,218.37,1500.0,370.0,125.0,641.0,4.054054054054054,125.0,66.0,5128.0
P164,Product 164,202508,627.0,126.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2025-08-01,2025,202508,1008.0,181.83,1495.0,366.0,125.0,501.0,4.084699453551913,125.0,66.0,4008.0
P164,Product 164,202509,491.0,136.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2025-09-01,2025,202509,1088.0,142.39,1464.0,365.0,122.0,355.0,4.010958904109589,122.0,64.0,2840.0
P164,Product 164,202510,378.0,113.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2025-10-01,2025,202510,904.0,109.62,1436.0,367.0,120.0,265.0,3.912806539509537,120.0,63.0,2120.0
P164,Product 164,202511,264.0,114.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2025-11-01,2025,202511,912.0,76.56,1426.0,369.0,119.0,150.0,3.86449864498645,119.0,63.0,1200.0
P164,Product 164,202512,128.0,136.0,0.29,12,1,1.9,8.0,1815,1337,1356,14520.0,10696.0,10848.0,8.0,2025-12-01,2025,202512,1088.0,37.12,1462.0,369.0,122.0,-8.0,3.962059620596206,122.0,64.0,-64.0
P165,Product 165,202301,241.0,38.0,0.83,15,1,1.4,24.66,410,409,498,10110.6,10085.94,12280.68,24.66,2023-01-01,2023,202301,937.08,200.03,,,,203.0,,,,5005.9800000000005
P165,Product 165,202302,199.0,42.0,0.83,15,1,1.4,24.66,410,409,498,10110.6,10085.94,12280.68,24.66,2023-02-01,2023,202302,1035.72,165.17,,,,157.0,,,,3871.62
P165,Product 165,202303,158.0,41.0,0.83,15,1,1.4,24.66,410,409,498,10110.6,10085.94,12280.68,24.66,2023-03-01,2023,202303,1011.06,131.14,,,,117.0,,,,2885.22
P165,Product 165,202304,127.0,31.0,0.83,15,1,1.4,24.66,410,409,498,10110.6,10085.94,12280.68,24.66,2023-04-01,2023,202304,764.46,105.41,,,,96.0,,,,2367.36
P165,Product 165,202305,85.0,42.0,0.83,15,1,1.4,24.66,410,409,498,10110.6,10085.94,12280.68,24.66,2023-05-01,2023,202305,1035.72,70.55,,,,43.0,,,,1060.38
P165,Product 165,202306,43.0,42.0,0.83,15,1,1.4,24.66,410,409,498,10110.6,10085.94,12280.68,24.66,2023-06-01,2023,202306,1035.72,35.69,,,,1.0,,,,24.66
P165,Product 165,202307,311.0,41.0,0.83,15,1,1.4,24.66,410,409,498,10110.6,10085.94,12280.68,24.66,2023-07-01,2023,202307,1011.06,258.13,,,,270.0,,,,6658.2
P165,Product 165,202308,270.0,41.0,0.83,15,1,1.4,24.66,410,409,498,10110.6,10085.94,12280.68,24.66,2023-08-01,2023,202308,1011.06,224.1,,,,229.0,,,,5647.14
P165,Product 165,202309,237.0,33.0,0.83,15,1,1.4,24.66,410,409,498,10110.6,10085.94,12280.68,24.66,2023-09-01,2023,202309,813.78,196.71,,,,204.0,,,,5030.64
P165,Product 165,202310,185.0,52.0,0.83,15,1,1.4,24.66,410,409,498,10110.6,10085.94,12280.68,24.66,2023-10-01,2023,202310,1282.32,153.55,,,,133.0,,,,3279.78
P165,Product 165,202311,147.0,38.0,0.83,15,1,1.4,24.66,410,409,498,10110.6,10085.94,12280.68,24.66,2023-11-01,2023,202311,937.08,122.01,,,,109.0,,,,2687.94
P165,Product 165,202312,100.0,47.0,0.83,15,1,1.4,24.66,410,409,498,10110.6,10085.94,12280.68,24.66,2023-12-01,2023,202312,1159.02,83.0,488.0,175.0,41.0,53.0,2.7885714285714287,41.0,29.0,1306.98
P165,Product 165,202401,60.0,40.0,0.83,15,1,1.4,24.66,410,409,498,10110.6,10085.94,12280.68,24.66,2024-01-01,2024,202401,986.4,49.8,490.0,160.0,41.0,20.0,3.0625,41.0,29.0,493.2
P165,Product 165,202402,37.0,23.0,0.83,15,1,1.4,24.66,410,409,498,10110.6,10085.94,12280.68,24.66,2024-02-01,2024,202402,567.18,30.71,471.0,147.0,39.0,14.0,3.204081632653061,39.0,28.0,345.24
P165,Product 165,202403,292.0,41.0,0.83,15,1,1.4,24.66,410,409,498,10110.6,10085.94,12280.68,24.66,2024-03-01,2024,202403,1011.06,242.36,471.0,158.0,39.0,251.0,2.981012658227848,39.0,28.0,6189.66
P165,Product 165,202404,241.0,51.0,0.83,15,1,1.4,24.66,410,409,498,10110.6,10085.94,12280.68,24.66,2024-04-01,2024,202404,1257.66,200.03,491.0,167.0,41.0,190.0,2.940119760479042,41.0,29.0,4685.4
P165,Product 165,202405,197.0,44.0,0.83,15,1,1.4,24.66,410,409,498,10110.6,10085.94,12280.68,24.66,2024-05-01,2024,202405,1085.04,163.51,493.0,177.0,41.0,153.0,2.785310734463277,41.0,29.0,3772.98
